NC1=NC(=O)C2=C(NCC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)N2)N1,Binding
CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(N3CCNC(C)C3)C(F)=C12,Binding
O=C(NC1=C2OC(=CC(=O)C2=CC=C1)C1=NNN=N1)C1=CC=C(OCCCCC2=CC=CC=C2)C=C1,Binding
[H]\C1=C([H])\[C@]2([H])C[C@]2(N=C(O)[C@]2([H])C[C@]([H])(C[C@@]2([H])C(=O)N(C)CCCC1)OC1=C2C=CC(OC)=C(C)C2=NC(=C1)C1=NC(=CS1)C(C)C)C(O)=NS(=O)(=O)C1CC1,Binding
COC1=CC=CC(=C1)N1CCN(CC1)C1=NC2=C(C=CC=C2F)[C@H](CC(O)=O)N1C1=CC(=CC=C1OC)C(F)(F)F,Binding
CC(C)(C)C1=CC=C(C=C1)C(O)CCCN1CCC(CC1)C(O)(C1=CC=CC=C1)C1=CC=CC=C1,Binding
CC(NCCC(C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC=C1,Binding
CCOC(=O)N1CCC(CC1)=C1C2=CC=C(Cl)C=C2CCC2=CC=CN=C12,Binding
CCC(=C(CC)C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,Binding
CN(C)CCC=C1C2=CC=CC=C2SC2=C1C=C(Cl)C=C2,Binding
COC1=CC=C(CCN2CCC(CC2)NC2=NC3=CC=CC=C3N2CC2=CC=C(F)C=C2)C=C1,Binding
COC1=CC=C(C=C1)[C@@H]1SC2=C(C=CC=C2)N(CCN(C)C)C(=O)[C@@H]1OC(C)=O,Binding
NCCCC[C@H](N[C@@H](CCC1=CC=CC=C1)C(O)=O)C(=O)N1CCC[C@H]1C(O)=O,Binding
C[N+]1=CC2=C3OCOC3=CC=C2C2=C1C1=CC3=C(OCO3)C=C1C=C2,Binding
COC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC2=NON=C12)C(=O)OC(C)C,Binding
CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C1=CC=C(Cl)C=C1,Binding
OCCN1CCN(CCC=C2C3=C(SC4=C2C=C(C=C4)C(F)(F)F)C=CC=C3)CC1,Binding
CN(C)C(=O)C(CCN1CCC(O)(CC1)C1=CC=C(Cl)C=C1)(C1=CC=CC=C1)C1=CC=CC=C1,Binding
CN(C)CCC=C1C2=C(CCC3=C1C=CC=C3)C=CC=C2,Binding
CNC(NCCSCC1=CC=C(CN(C)C)O1)=C[N+]([O-])=O,Binding
CCS(=O)(=O)CCN1C(C)=NC=C1[N+]([O-])=O,Binding
CNCCCC12CCC(C3=CC=CC=C13)C1=C2C=CC=C1,Binding
C[C@H]1O[C@@H](O[C@@H]2C[C@@H]3O[C@@](O)(C[C@H](O)[C@H]3C(O)=O)C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)C[C@@H](O)CC(=O)O[C@@H](C)[C@H](C)[C@H](O)[C@@H](C)C=CC=CCCC=CC=CC=CC=C2)[C@@H](O)[C@@H](N)[C@@H]1O,Binding
CNCCCN1C2=CC=CC=C2CCC2=C1C=CC=C2,Binding
COC1=CC2=C(C[C@H]3[C@H]4CCCC[C@@]24CCN3C)C=C1,Binding
CCCNCC(O)COC1=C(C=CC=C1)C(=O)CCC1=CC=CC=C1,Binding
CN(C)CCCN1C2=CC=CC=C2SC2=CC=C(Cl)C=C12,Binding
COC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OCCN(C)CC1=CC=CC=C1,Binding
CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)C(CO)C1=CC=CC=C1,Binding
CC(C)[C@@]1(NC(=O)[C@H]2CN(C)[C@@H]3CC4=CNC5=CC=CC(=C45)C3=C2)O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H](CC3=CC=CC=C3)N2C1=O,Binding
CCN(CC)CC1=CC(NC2=CC=NC3=CC(Cl)=CC=C23)=CC=C1O,Binding
